Symbol,Name
AAMRQ,
AAV,
ABC,
ABI,
ABT,Abbott Laboratories Common
ACF,
ACKH,
ACV,
ACY,
AD,
ADM,Archer-Daniels-Midland Co Common
ADP,ADP
AEP,American Electric Power Company Inc Common
AET,
AFN,
AGC,
AGM,
AH,
AHM,
AHS,
AIG,American International Group Inc (AIG)
AL,
ALS,
AMF,
AMI,
AMO,
AMP,
AMT,
AMX,
AN,
ANR,
ANV,
AR,
ARA,
ARC,
AS,
ASA,ASA Gold & Precious Metals Ltd
ASC,
ASR,
AST,
ATI,Allegheny Technologies Inc.
AVP,
AXO,
AXP,American Express Company
BA,The Boeing Company
BAC,
BAC,Bank of America Corp
BAX,Baxter International Inc Common
BBL,
BC,Brunswick Corp.
BCO,Brinks Co.
BCR,
BCW,
BDK,
BDX,Becton Dickinson and Co Common
BEAM,
BFI,
BFO,
BGGSQ,
BHMSQ,
BKB,
BKI,
BKR,Baker Hughes Company Class A Common
BMS,
BMY,Bristol-Myers Squibb Co Common
BN,
BNI,
BNL,
BNSSA,
BOR,
BRY,
BSET,Bassett Furniture Industries Inc
BT,
BUD,
BUR,
BWY,
BX,
C,
CAL,Caleres Inc
CAT,Caterpillar Inc Common
CB,
CBB,
CBE,
CBK,
CBM,
CBS,
CCB,
CCC,
CCI,
CCK,Crown Holdings Inc
CEG,
CEN,
CG,
CGG,
CHA,
CHM,
CHU,
CI,Cigna Group Common
CIC,
CKL,
CL,Colgate-Palmolive Co Common
CLU,
CLX,Clorox Co Common
CMB,
CMI,Cummins Inc Common
CMK,
CNA,CNA Financial Corp
CNG,
CNT,
CNW,
COE,
COP,ConocoPhillips Common
COX,
CPB,Campbell's Co Common
CPPRQ,
CPS,
CRK,
CS,
CSP,
CSR,
CSX,CSX Corp Common
CTC,
CTX,
CUE,
CVS,CVS Health Corp Common
CVX,Chevron Corp Common
CXT,
CZ,
D,Dominion Energy Inc Common
DALRQ,
DCNAQ,
DD,
DE,Deere & Co Common
DEC,
DEN,
DG,
DGN,
DI,
DIS,The Walt Disney Company
DJ,
DM,
DN,
DOC,
DOW,
DTE,DTE Energy Co Common
DUK,Duke Energy Corp Common
DXC,DXC Technology Co
DYHGQ,
EAF,
ECH,
ECK,
ED,Consolidated Edison Inc Common
EDS,
EFU,
EIX,Edison International Common
EKDKQ,
ELG,
EMR,Emerson Electric Co Common
ENRNQ,
ENS,
ESM,
ETN,Eaton Corporation PLC Common
ETR,Entergy Corp Common
EVY,
EXC,Exelon Corp Common
F,Ford Motor Co Common
FBG,
FBO,
FCF,
FDS,
FDX,FedEx Corp Common
FE,FirstEnergy Corp Common
FG,
FIR,
FJCC,
FL,
FLC,
FLTWQ,
FMC,FMC Corp
FNB,
FPA,
FRM,
FTR,
FWLT,
G,
GAO,
GAPTQ,
GCO,Genesco Inc
GD,General Dynamics Corp Common
GE,General Electric Co
GEB,
GET,
GF,
GID,
GIS,General Mills Inc Common
GLD,
GLM,
GLW,Corning Inc Common
GO,
GP,
GPC,Genuine Parts Co Common
GQ,
GR,
GRA,
GSX,
GT,Goodyear Tire & Rubber Co
GTE,
GWF,
GWOW,
GWW,WW Grainger Inc Common
H,
HAL,Halliburton Co Common
HBJ,
HBL,
HCA,
HD,
HDLM,
HI,
HIA,
HLT,
HLYS,
HM,
HNZ,
HON,Honeywell International Inc.
HON,
HPC,
HPQ,Hewlett-Packard Co
HSH,
HST,Host Hotels & Resorts Inc Common
HSY,Hershey Co Common
HT,
HTMXQ,
HUM,Humana Inc Common
HWM,Howmet Aerospace Inc Common
HWR,
I,
IBM,International Business Machines Corporation
ID,
IDL,
IFC,
IFF,International Flavors & Fragrances Inc Common
IK,
INCLF,
INTC,Intel Corp Common
IP,International Paper Co
IQ,
ISS,
ITT,ITT Inc
JM,
JNJ,Johnson & Johnson Common
JOL,
JOY,
JP,
JPM,
JPM,JPMorgan Chase & Co.
JWC,
JWL,
K,Kellanova Common
KCC,
KLU,
KM,
KMB,Kimberly-Clark Corp Common
KO,The Coca-Cola Company
KR,Kroger Co Common
KRA,
KRI,
KSE,
LCE,
LHX,L3Harris Technologies Inc Common
LIT,
LKS,
LLX,
LLY,Eli Lilly and Co Common
LNC,Lincoln National Corp
LPX,Louisiana-Pacific Corp.
LST,
LVI,
MAI,
MAS,Masco Corp Common
MAT,Mattel Inc
MAY,
MB,
MCA,
MCD,McDonald's Corporation
MCO,Moody's Corp Common
MD,
MDC,
MDE,
MDP,
MEA,
MEE,
MEL,
MER,
MET,
MF,
MGM,
MGR,
MHC,
MIS,
MKG,
ML,
MLL,
MLN,
MMM,3M Company
MNC,
MO,Altria Group Inc
MOB,
MOH,
MRK,"Merck & Co., Inc."
MRO,
MSA,
MSI,Motorola Solutions Inc Common
MTLQQ,
MWV,
MYG,
MZ,
MZIAQ,
NAC,
NAV,
NB,
NC,NACCO Industries Inc
NCR,
NEE,NextEra Energy Inc Common
NEM,Newmont Corporation Common
NES,
NG,
NL,NL Industries Inc
NLT,
NMK,
NRTLQ,
NSC,Norfolk Southern Corp Common
NSI,
NSM,
NWA,
NWT,
OAT,
OI,
OKE,ONEOK Inc Common
OM,
OMX,
OVT,
OWENQ,
PA,
PAS,
PBD,
PBI,Pitney Bowes Inc
PCAR,Paccar Inc Common
PCG,PG&E Corp Common
PCH,PotlatchDeltic Corp
PCI,
PD,
PEG,Public Service Enterprise Group Inc Common
PEL,
PEP,PepsiCo Inc Common
PET,
PFE,Pfizer Inc
PG,The Procter & Gamble Company
PGL,
PHA,
PIN,
PN,
PNU,
PPG,PPG Industries Inc Common
PRD,
PRX,
PSY,
PVN,
R,
RADCQ,
RAL,
RAM,
RCA,
RCB,
RCC,
RDS,
RE,
REV,
RJR,
RLM,
RM,
ROK,Rockwell Automation Inc Common
ROP,
RS,
RSHCQ,
RTN,
RTX,Raytheon Technologies Corp
RVS,
RYI,
S,
SA,
SAF,
SAI,
SB,
SED,
SFA,
SFF,
SFN,
SGIB,
SGN,
SGP,
SHEL,
SHW,Sherwin-Williams Co Common
SKB,
SKY,Skyline Champion Corp
SLB,Schlumberger NV Common
SMF,
SMI,
SNT,
SO,Southern Co Common
SOC,
SPGI,S&P Global Inc Common
SPP,
SQB,
SQD,
SRD,
SRL,
SRT,
STF,
STK,
STN,
STY,
SUN,
SUO,
SVC,
SX,
SY,
T,
TA,
TAP,Molson Coors Beverage Co B Common
TEK,
TEN,
TET,
TFB,
TGNA,TEGNA Inc
TGR,
TGT,Target Corp Common
THC,Tenet Healthcare Corp.
TIC,
TKA,
TKR,Timken Co.
TMC,
TNB,
TRA,
TRV,"The Travelers Companies, Inc."
TRW,
TT,Trane Technologies PLC Common
TWX,
TX,
TXG,
TXN,Texas Instruments Inc Common
TXO,
TXT,Textron Inc Common
TXU,
TYM,
UALAQ,
UCC,
UCL,
UCM,
UH,
UIS,Unisys Corp.
UK,
UN,
UNP,Union Pacific Corp Common
USG,
VAT,
VFC,VF Corp Common
VO,
WAN.B,
WBA,
WCI,
WEC,WEC Energy Group Inc Common
WEN,
WFC,Wells Fargo & Co Common
WFI,
WHR,Whirlpool Corp Common
WHXCQ,
WLA,
WLBAQ,
WMB,Williams Companies Inc Common
WMX,
WNDXQ,
WPM,
WSN,
WSW,
WWY,
WY,Weyerhaeuser Co Common
WYE,
XEL,Xcel Energy Inc Common
XLO,
XOM,Exxon Mobil Corp
XRX,Xerox Holdings Corp
YELLQ,
ZB,
ZE,
ZRN,
