Symbol,Name
ABEV3.SA,Ambev SA
B3SA3.SA,B3 Rg
BBAS3.SA,Banco do Brasil NM
BBDC3.SA,Bradesco Rg
BBDC4.SA,Bradesco NCPP Rg
BBSE3.SA,BB Seguridade Rg
BPAC11.SA,Bco BTG Pact Uts
CSAN3.SA,Cosan Rg
CSNA3.SA,Sid Nacional Rg
ELET3.SA,Eletrobras N1
ELET6.SA,Eletrobrs NCPP Rg-B
HAPV3.SA,Hapvida Rg
INBR31.SA,Inter & Co Inc
ITSA4.SA,Itausa NCPP Rg
ITUB4.SA,Itauunibanc NCPP Rg
JBSS3.SA,JBS NM Rg
MGLU3.SA,Magazine Luiza N Rg
PETR3.SA,Petrobras Rg
PETR4.SA,Petrobras NCPP Rg
RADL3.SA,Raia Drogasil NM Rg
RDOR3.SA,Rede Dor Sao Lui Rg
RENT3.SA,Localiza Rent NM Rg
SANB11.SA,Santander Br Uts N2
SUZB3.SA,Suzano Rg
VALE3.SA,Vale N1
VIVT3.SA,Telefonica Br Rg
WEGE3.SA,Weg NM Rg
