Symbol,Name
ACC.NS,ACC
ADANIPORTS.NS,ADANIPORTS
AMBUJACEM.NS,AMBUJACEM
ASIANPAINT.NS,ASIANPAINT
AXISBANK.NS,AXISBANK
BAJAJAUTO.NS,BAJAJAUTO
BANKBARODA.NS,BANKBARODA
BHARTIARTL.NS,BHARTIARTL
BHEL.NS,BHEL
BOSCHLTD.NS,BOSCHLTD
BPCL.NS,BPCL
CAIRN.NS,CAIRN
CIPLA.NS,CIPLA
COALINDIA.NS,COALINDIA
DRREDDY.NS,DRREDDY
GAIL.NS,GAIL
GRASIM.NS,GRASIM
HCLTECH.NS,HCLTECH
HDFC.NS,HDFC
HDFCBANK.NS,HDFCBANK
HEROMOTOCO.NS,HEROMOTOCO
HINDALCO.NS,HINDALCO
HINDUNILVR.NS,HINDUNILVR
ICICIBANK.NS,ICICIBANK
IDEA.NS,IDEA
INDUSINDBK.NS,INDUSINDBK
INFY.NS,INFY
ITC.NS,ITC
KOTAKBANK.NS,KOTAKBANK
LT.NS,LT
LUPIN.NS,LUPIN
M&M.NS,M&M
MARUTI.NS,MARUTI
NTPC.NS,NTPC
ONGC.NS,ONGC
PNB.NS,PNB
POWERGRID.NS,POWERGRID
RELIANCE.NS,RELIANCE
SBIN.NS,SBIN
SUNPHARMA.NS,SUNPHARMA
TATAMOTORS.NS,TATAMOTORS
TATAPOWER.NS,TATAPOWER
TATASTEEL.NS,TATASTEEL
TCS.NS,TCS
TECHM.NS,TECHM
ULTRACEMCO.NS,ULTRACEMCO
VEDL.NS,VEDL
WIPRO.NS,WIPRO
YESBANK.NS,YESBANK
ZEEL.NS,ZEEL
