Symbol,Name
NVDA,Nvidia
AAPL,Apple Inc.
MSFT,Microsoft
AMZN,Amazon
META,Meta Platforms
AVGO,Broadcom Inc.
GOOGL,Alphabet Inc. (Class A)
GOOG,Alphabet Inc. (Class C)
TSLA,"Tesla, Inc."
NFLX,Netflix
PLTR,Palantir Technologies
COST,Costco
AMD,Advanced Micro Devices Inc.
ASML,ASML Holding
CSCO,Cisco
AZN,AstraZeneca
MU,Micron Technology
TMUS,T-Mobile US
SHOP,Shopify
APP,Applovin Corp
LIN,Linde plc
PEP,PepsiCo
ISRG,Intuitive Surgical
LRCX,Lam Research
INTU,Intuit
PDD,PDD Holdings
INTC,Intel
QCOM,Qualcomm
AMAT,Applied Materials
ARM,Arm Holdings
BKNG,Booking Holdings
AMGN,Amgen
KLAC,KLA Corporation
TXN,Texas Instruments
GILD,Gilead Sciences
ADBE,Adobe Inc.
PANW,Palo Alto Networks
HON,Honeywell
CRWD,CrowdStrike
CEG,Constellation Energy
ADI,Analog Devices
ADP,ADP
DASH,DoorDash
MELI,MercadoLibre
CMCSA,Comcast
VRTX,Vertex Pharmaceuticals
SBUX,Starbucks
CDNS,Cadence Design Systems
SNPS,Synopsys
MSTR,MicroStrategy Inc.
ORLY,O'Reilly Automotive
MDLZ,Mondelez International
ABNB,Airbnb
CTAS,Cintas
MAR,Marriott International
TRI,Thomson Reuters Corporation
MRVL,Marvell Technology
MNST,Monster Beverage
CSX,CSX Corporation
PYPL,PayPal
ADSK,Autodesk
FTNT,Fortinet
WDAY,"Workday, Inc."
AEP,American Electric Power
REGN,Regeneron Pharmaceuticals
AXON,Axon Enterprise Inc.
NXPI,NXP Semiconductors
DDOG,Datadog
PCAR,Paccar
WBD,Warner Bros. Discovery
ROP,Roper Technologies
IDXX,Idexx Laboratories
ZS,Zscaler
ROST,Ross Stores
EA,Electronic Arts
FAST,Fastenal
EXC,Exelon
XEL,Xcel Energy
TTWO,Take-Two Interactive
BKR,Baker Hughes
PAYX,Paychex
CPRT,Copart
TEAM,Atlassian
FANG,Diamondback Energy
CCEP,Coca-Cola Europacific Partners
KDP,Keurig Dr Pepper
GEHC,GE HealthCare
MCHP,Microchip Technology
CHTR,Charter Communications
CTSH,Cognizant
CSGP,CoStar Group
VRSK,Verisk
KHC,Kraft Heinz
ODFL,Old Dominion Freight Line
DXCM,DexCom
TTD,Trade Desk (The)
BIIB,Biogen
LULU,Lululemon Athletica
ON,Onsemi
CDW,CDW Corporation
GFS,GlobalFoundries
