Symbol,Name
ABEV3.SA,Ambev SA
B3SA3.SA,B3 Rg
BBAS3.SA,Banco do Brasil NM
BBDC3.SA,Bradesco Rg
BBDC4.SA,Bradesco NCPP Rg
BBSE3.SA,BB Seguridade Rg
BPAC11.SA,Bco BTG Pact Uts
ELET3.SA,Eletrobras N1
ELET6.SA,Eletrobrs NCPP Rg-B
EMBR3.SA,Embraer NM Rg
ITSA4.SA,Itausa NCPP Rg
ITUB4.SA,Itauunibanc NCPP Rg
JBSS32.SA,JBS NV Rg
KLBN11.SA,Klabin CDA
KLBN4.SA,Klabin NCPP Rg
NU.SA,NU HOLDINGS LTD.
PETR3.SA,Petrobras Rg
PETR4.SA,Petrobras NCPP Rg
RDOR3.SA,Rede Dor Sao Lui Rg
SANB11.SA,Santander Br Uts N2
SBSP3.SA,Sabesp NM Rg
SUZB3.SA,Suzano Rg
VALE3.SA,Vale N1
VIVT3.SA,Telefonica Br Rg
WEGE3.SA,Weg NM Rg
