Symbol,Name
A,
AAF,
AAMRQ,
AAV,
ABC,
ABI,
ABT,Abbott Laboratories Common
ACF,
ACKH,
ACV,
ACY,
AD,
AEP,American Electric Power Company Inc Common
AFN,
AGM,
AHM,
AHS,
AL,
ALS,
AMF,
AMO,
AMP,
AMT,
AMX,
AN,
ANR,
ANV,
AR,
ARA,
ARC,
AS,
ASA,ASA Gold & Precious Metals Ltd
ASC,
AST,
AVP,
AXO,
BA,The Boeing Company
BAW,
BAX,Baxter International Inc Common
BBL,
BC,Brunswick Corp.
BCO,Brinks Co.
BCR,
BCW,
BDK,
BDX,Becton Dickinson and Co Common
BEAM,
BEL,
BF,
BFI,
BFO,
BGGSQ,
BHMSQ,
BKI,
BKR,Baker Hughes Company Class A Common
BMY,Bristol-Myers Squibb Co Common
BN,
BNI,
BNL,
BNSSA,
BOR,
BRY,
BUR,
BWN,
BWY,
BX,
C,
CAL,Caleres Inc
CAT,Caterpillar Inc Common
CBE,
CBM,
CBS,
CCB,
CCC,
CCK,Crown Holdings Inc
CEG,
CEN,
CG,
CGG,
CH,
CHA,
CHI,
CHM,
CIT,
CKL,
CL,Colgate-Palmolive Co Common
CLL,
CLU,
CLX,Clorox Co Common
CMI,Cummins Inc Common
CNG,
CNT,
CO,
COE,
COP,ConocoPhillips Common
COX,
CPB,Campbell's Co Common
CPPRQ,
CPS,
CRF,
CRK,
CRR,
CS,
CSCS,
CSP,
CSR,
CTC,
CUE,
CVS,CVS Health Corp Common
CVX,Chevron Corp Common
CXT,
CZ,
D,Dominion Energy Inc Common
DALRQ,
DCNAQ,
DD,
DE,Deere & Co Common
DEC,
DEL,
DEN,
DG,
DI,
DM,
DN,
DOC,
DOW,
DTE,DTE Energy Co Common
ECH,
ECK,
ED,Consolidated Edison Inc Common
EFU,
EIX,Edison International Common
EKDKQ,
ELG,
EMR,Emerson Electric Co Common
ENRNQ,
ENS,
ESM,
ETN,Eaton Corporation PLC Common
ETR,Entergy Corp Common
EVT,
EVY,
EXC,Exelon Corp Common
F,Ford Motor Co Common
FBD,
FBG,
FBO,
FCF,
FDS,
FE,FirstEnergy Corp Common
FFS,
FIR,
FJCC,
FL,
FLC,
FLTWQ,
FMC,FMC Corp
FN,
FO,
FRM,
FTR,
FWLT,
G,
GAO,
GAPTQ,
GCO,Genesco Inc
GD,General Dynamics Corp Common
GDC,
GDVI,
GE,General Electric Co
GEB,
GET,
GF,
GG,
GID,
GIS,General Mills Inc Common
GK,
GLD,
GLM,
GLW,Corning Inc Common
GNO,
GO,
GP,
GPC,Genuine Parts Co Common
GPT,
GQ,
GR,
GRA,
GRH,
GSK,
GSX,
GT,Goodyear Tire & Rubber Co
GTE,
GWF,
GWOW,
GWU,
HAL,Halliburton Co Common
HBJ,
HBL,
HD,
HDLM,
HI,
HIA,
HIR,
HJ,
HLT,
HLYS,
HM,
HNS,
HNZ,
HOB,
HON,Honeywell International Inc.
HON,
HPC,
HPQ,Hewlett-Packard Co
HST,Host Hotels & Resorts Inc Common
HSY,Hershey Co Common
HT,
HWC,
HWM,Howmet Aerospace Inc Common
IBM,International Business Machines Corporation
IBP,
IC,
ID,
IFF,International Flavors & Fragrances Inc Common
IK,
INCLF,
IP,International Paper Co
IQ,
ISS,
ITT,ITT Inc
JM,
JNJ,Johnson & Johnson Common
JOL,
JOY,
JWC,
JWL,
K,Kellanova Common
KLU,
KM,
KMB,Kimberly-Clark Corp Common
KN,
KNY,
KO,The Coca-Cola Company
KOE,
KR,Kroger Co Common
KRA,
KRI,
KSE,
LCE,
LGT,
LKS,
LLX,
LLY,Eli Lilly and Co Common
LPT,
LPX,Louisiana-Pacific Corp.
LSO,
LST,
LY,
MAE,
MAK.A,
MAY,
MB,
MCA,
MCD,McDonald's Corporation
MD,
MDC,
MDE,
MDP,
MEA,
MET,
MF,
MGR,
MKG,
ML,
MLL,
MMM,3M Company
MNC,
MO,Altria Group Inc
MOB,
MOH,
MPH,
MQC,
MRK,"Merck & Co., Inc."
MRO,
MSI,Motorola Solutions Inc Common
MST,
MTLQQ,
MWV,
MYG,
MZ,
MZIAQ,
NAC,
NAV,
NC,NACCO Industries Inc
NCR,
NEE,NextEra Energy Inc Common
NEM,Newmont Corporation Common
NES,
NFK,
NG,
NL,NL Industries Inc
NMK,
NSI,
NWA,
NXG,
OAT,
OI,
OKE,ONEOK Inc Common
OM,
OMC,
OMX,
OWENQ,
PA,
PAS,
PBD,
PBI,Pitney Bowes Inc
PCG,PG&E Corp Common
PCH,PotlatchDeltic Corp
PD,
PEG,Public Service Enterprise Group Inc Common
PEL,
PEP,PepsiCo Inc Common
PET,
PFE,Pfizer Inc
PG,The Procter & Gamble Company
PGL,
PHA,
PIZ,
PN,
PPG,PPG Industries Inc Common
PPI,
PRD,
PRX,
PU,
R,
RADCQ,
RAL,
RAM,
RCA,
RCB,
RCC,
RDS,
RE,
REV,
RJR,
RLM,
ROK,Rockwell Automation Inc Common
ROP,
RS,
RSHCQ,
RTN,
RTX,Raytheon Technologies Corp
RVB,
RVS,
RYI,
RYR,
S,
SA,
SAF,
SAI,
SB,
SCI,
SED,
SFF,
SFN,
SGIB,
SGP,
SHEL,
SHW,Sherwin-Williams Co Common
SIM,
SJO,
SKY,Skyline Champion Corp
SLB,Schlumberger NV Common
SLZ,
SMB,
SMF,
SMI,
SNSTA,
SNT,
SO,Southern Co Common
SOC,
SPGI,S&P Global Inc Common
SPP,
SQD,
SR,
SRL,
SRT,
STN,
STY,
SUN,
SUO,
SVC,
SVM,
SX,
SY,
T,
TEK,
TET,
TF,
TFB,
TG,
TGNA,TEGNA Inc
TIS,
TKA,
TKR,Timken Co.
TMC,
TNB,
TRA,
TRW,
TT,Trane Technologies PLC Common
TWX,
TX,
TXG,
TXN,Texas Instruments Inc Common
TXU,
UALAQ,
UC,
UCC,
UCL,
UCM,
UD,
UH,
UIS,Unisys Corp.
UK,
UN,
UNP,Union Pacific Corp Common
USG,
VAT,
VO,
WCI,
WEAR,
WEC,WEC Energy Group Inc Common
WFI,
WH,
WHR,Whirlpool Corp Common
WHXCQ,
WLA,
WMB,Williams Companies Inc Common
WNDXQ,
WRC,
WS,
WWY,
WY,Weyerhaeuser Co Common
WYE,
XEL,Xcel Energy Inc Common
XLO,
XOM,Exxon Mobil Corp
XRX,Xerox Holdings Corp
ZB,
ZE,
