Symbol,Name
AAPL,Apple Inc.
ADBE,Adobe Inc.
ADCT,ADC Telecommunications Inc
ALTR (Alt),Altera Corp.
AMAT,Applied Materials
AMGN,Amgen
AMZN,Amazon
APCC,American Power Conversion Corp
APOL,Apollo Education Group
APP,Applovin Corp
ARM,Arm Holdings
AXON,Axon Enterprise Inc.
BBBY,Bed Bath & Beyond Inc
BEAS,BEA Systems Inc
BGEN,Biogen NV
BIIB,Biogen
BMET,Biomet Inc
BRCD,Brocade Comm's Systems Inc
BRCM,Broadcom Corp
CDWC,CDW Corp. (Old)
CEPH,Cephalon Inc
CHIR,Chiron Corp
CHKP,Check Point Software Technologies Ltd
CHRW,C.H. Robinson Worldwide Inc
CIEN,Ciena Corp
CMCSA,Comcast
CMVT,Comverse Technology Inc
COST,Costco
CPWR,Compuware Corp
CSCO,Cisco
CTAS,Cintas
CTXS,Citrix Systems Inc
DELL (Old),"Dell, Inc. (Old)"
DISH,DISH Network Corp
DLTR,Dollar Tree Inc
EA,Electronic Arts
EBAY,eBay Inc
ERIC,Ericsson Telephone Company
ESRX,Express Scripts Holding Co
EXPD,Expeditors Int'l of Washington Inc
FAST,Fastenal
FHCC,First Health Group Corp
FISV,Fiserv Inc
FLEX,Flex Ltd
GENZ,Genzyme Corp
GILD,Gilead Sciences
GNTX,Gentex Corp
HGSI,Human Genome Sciences
HSIC,Henry Schein Inc
IAC (Old),IAC/InterActiveCorp
ICOS,Icos Corp
INTC,Intel
INTU,Intuit
JAVA,Sun Microsystems
JDSU,JDS Uniphase Corp.
JNPR,Juniper Networks Inc
KLAC,KLA Corporation
LAMR,Lamar Advertising Co
LIFE (Tech),Life Technologies
LLTC,Linear Technology Corp
LNCR,Lincare Holdings Inc
MCHP,Microchip Technology
MEDI,Medimmune Inc
MERQ,Mercury Interactive Corp
MLNM,Millennium Pharmaceuticals Inc
MOLX,Molex Inc
MSFT,Microsoft
MSTR,MicroStrategy Inc.
MWW,Monster Worldwide Inc
MXIM,Maxim Integrated Products Inc
NLOK,NortonLifeLock Inc
NTAP,NetApp Inc
NVDA,Nvidia
NVLS (Nove),Novellus Systems Inc.
NXTL,Nextel Communications Inc
ORCL,Oracle Corp
PAYX,Paychex
PCAR,Paccar
PDCO,Patterson Companies
PETM,PetSmart Inc
PIXR,Pixar Inc
PLTR,Palantir Technologies
PSFT,People Soft Inc
PTEN,Patterson-UTI Energy Inc
QCOM,Qualcomm
QLGC,QLogic Corp
RFMD,"RF Micro Devices, Inc."
ROST,Ross Stores
RYAAY,Ryanair Holdings Plc
SANM,Sanmina Corp
SBUX,Starbucks
SEBL,Siebel Systems Inc
SHOP,Shopify
SIAL,Sigma-Aldrich Corp
SNPS,Synopsys
SPLS,Staples Inc
SPOT,Panamsat Inc
SSCCQ,Smurfit Stone Corp
TEVA,Teva Pharmaceutical Industries Ltd
TLAB,Tellabs Inc
TRI,Thomson Reuters
VRSN,VeriSign Inc
VRTS (Veri),VERITAS Software Corp.
WFM,Whole Foods Market Inc
XLNX,Xilinx Inc
XRAY,Dentsply Sirona Inc
YHOO,Yahoo! Inc
